23:01:35.458 ; Main  ; Info ; Creating Kernel Object
10:27:25.215 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
10:27:26.042 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
10:27:26.063 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
10:27:26.574 ; Main  ; Info ; GCPtr exit manual collect
10:27:26.575 ; GCPtr ; Warn ; Deleting [00403728]
10:27:26.577 ; GCPtr ; Warn ; Deleting [004216D8]
10:27:26.578 ; Main  ; Info ; Calling SDL_Quit()
10:38:37.739 ; Main  ; Info ; Creating Kernel Object
10:38:37.741 ; Main  ; Info ; New RenderEngine Task
10:38:37.748 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
10:38:37.752 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
10:38:37.754 ; SmpegPlayer ; Info ; constructor successfull
10:38:38.309 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
10:38:38.473 ; Main  ; Info ; New Input Task
10:38:38.475 ; Main  ; Info ; New Timer Task
10:38:38.478 ; Main  ; Info ; New GameMenu Task
10:38:38.486 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
10:38:39.319 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
10:38:39.340 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
10:38:39.662 ; Main  ; Info ; GCPtr exit manual collect
10:38:39.664 ; GCPtr ; Warn ; Deleting [005B3728]
10:38:39.665 ; GCPtr ; Warn ; Deleting [005D16D8]
10:38:39.667 ; Main  ; Info ; Calling SDL_Quit()
10:55:56.061 ; Main  ; Info ; Creating Kernel Object
10:55:56.063 ; Main  ; Info ; New RenderEngine Task
10:55:56.071 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
10:55:56.075 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
10:55:56.078 ; SmpegPlayer ; Info ; constructor successfull
10:55:56.671 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
10:55:56.859 ; Main  ; Info ; New Input Task
10:55:56.860 ; Main  ; Info ; New Timer Task
10:55:56.863 ; Main  ; Info ; New GameMenu Task
10:55:56.870 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
10:55:57.895 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
10:55:57.916 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
10:55:58.414 ; Main  ; Info ; GCPtr exit manual collect
10:55:58.416 ; GCPtr ; Warn ; Deleting [01EC3728]
10:55:58.417 ; GCPtr ; Warn ; Deleting [01EE16D8]
10:55:58.419 ; Main  ; Info ; Calling SDL_Quit()
10:57:33.656 ; Main  ; Info ; Creating Kernel Object
10:57:33.658 ; Main  ; Info ; New RenderEngine Task
10:57:33.665 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
10:57:33.669 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
10:57:33.672 ; SmpegPlayer ; Info ; constructor successfull
10:57:34.249 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
10:57:34.413 ; Main  ; Info ; New Input Task
10:57:34.415 ; Main  ; Info ; New Timer Task
10:57:34.418 ; Main  ; Info ; New GameMenu Task
10:57:34.426 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
10:57:35.256 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
10:57:35.276 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
10:57:35.769 ; Main  ; Info ; GCPtr exit manual collect
10:57:35.770 ; GCPtr ; Warn ; Deleting [00A73728]
10:57:35.772 ; GCPtr ; Warn ; Deleting [00A916D8]
10:57:35.774 ; Main  ; Info ; Calling SDL_Quit()
10:58:16.039 ; Main  ; Info ; Creating Kernel Object
10:58:16.041 ; Main  ; Info ; New RenderEngine Task
10:58:16.048 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
10:58:16.052 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
10:58:16.055 ; SmpegPlayer ; Info ; constructor successfull
10:58:16.615 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
10:58:16.778 ; Main  ; Info ; New Input Task
10:58:16.780 ; Main  ; Info ; New Timer Task
10:58:16.782 ; Main  ; Info ; New GameMenu Task
10:58:16.790 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
10:58:17.630 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
10:58:17.651 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
10:58:17.739 ; Main  ; Info ; GCPtr exit manual collect
10:58:17.741 ; GCPtr ; Warn ; Deleting [01F93728]
10:58:17.743 ; GCPtr ; Warn ; Deleting [01FB16D8]
10:58:17.744 ; Main  ; Info ; Calling SDL_Quit()
11:00:08.524 ; Main  ; Info ; Creating Kernel Object
11:00:08.526 ; Main  ; Info ; New RenderEngine Task
11:00:08.533 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
11:00:08.537 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
11:00:08.539 ; SmpegPlayer ; Info ; constructor successfull
11:00:09.108 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
11:00:09.271 ; Main  ; Info ; New Input Task
11:00:09.273 ; Main  ; Info ; New Timer Task
11:00:09.275 ; Main  ; Info ; New GameMenu Task
11:00:09.282 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
11:00:10.117 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
11:00:10.138 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
11:00:10.592 ; Main  ; Info ; GCPtr exit manual collect
11:00:10.593 ; GCPtr ; Warn ; Deleting [020D3728]
11:00:10.595 ; GCPtr ; Warn ; Deleting [020F16D8]
11:00:10.597 ; Main  ; Info ; Calling SDL_Quit()
11:37:28.182 ; Main  ; Info ; Creating Kernel Object
11:37:28.184 ; Main  ; Info ; New RenderEngine Task
11:37:28.191 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
11:37:28.195 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
11:37:28.197 ; SmpegPlayer ; Info ; constructor successfull
11:37:28.753 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
11:37:28.918 ; Main  ; Info ; New Input Task
11:37:28.919 ; Main  ; Info ; New Timer Task
11:37:28.922 ; Main  ; Info ; New GameMenu Task
11:37:28.929 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
11:37:29.762 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
11:37:29.783 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
11:37:29.885 ; Main  ; Info ; GCPtr exit manual collect
11:37:29.887 ; GCPtr ; Warn ; Deleting [00AA3728]
11:37:29.888 ; GCPtr ; Warn ; Deleting [00AC16D8]
11:37:29.890 ; Main  ; Info ; Calling SDL_Quit()
15:11:56.566 ; Main  ; Info ; Creating Kernel Object
15:11:56.568 ; Main  ; Info ; New RenderEngine Task
15:11:56.575 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
15:11:56.579 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
15:11:56.582 ; SmpegPlayer ; Info ; constructor successfull
15:11:57.151 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
15:11:57.313 ; Main  ; Info ; New Input Task
15:11:57.315 ; Main  ; Info ; New Timer Task
15:11:57.317 ; Main  ; Info ; New GameMenu Task
15:11:57.324 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:11:58.153 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
15:11:58.174 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
15:11:58.316 ; Main  ; Info ; GCPtr exit manual collect
15:11:58.318 ; GCPtr ; Warn ; Deleting [00563728]
15:11:58.320 ; GCPtr ; Warn ; Deleting [005816D8]
15:11:58.321 ; Main  ; Info ; Calling SDL_Quit()
15:34:52.300 ; Main  ; Info ; Creating Kernel Object
15:34:52.302 ; Main  ; Info ; New RenderEngine Task
15:34:52.309 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
15:34:52.313 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
15:34:52.315 ; SmpegPlayer ; Info ; constructor successfull
15:34:52.876 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
15:34:53.039 ; Main  ; Info ; New Input Task
15:34:53.041 ; Main  ; Info ; New Timer Task
15:34:53.043 ; Main  ; Info ; New GameMenu Task
15:34:53.051 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:34:53.884 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
15:34:53.904 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
15:34:54.999 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:34:55.482 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:34:55.677 ; Main  ; Info ; GCPtr exit manual collect
15:34:55.679 ; GCPtr ; Warn ; Deleting [003C3728]
15:34:55.680 ; GCPtr ; Warn ; Deleting [003E16D8]
15:34:55.682 ; GCPtr ; Warn ; Deleting [003F6B78]
15:34:55.684 ; GCPtr ; Warn ; Deleting [003F6828]
15:34:55.685 ; GCPtr ; Warn ; Deleting [003F6280]
15:34:55.687 ; GCPtr ; Warn ; Deleting [003F5F10]
15:34:55.688 ; Main  ; Info ; Calling SDL_Quit()
15:38:03.589 ; Main  ; Info ; Creating Kernel Object
15:38:03.591 ; Main  ; Info ; New RenderEngine Task
15:38:03.598 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
15:38:03.602 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
15:38:03.604 ; SmpegPlayer ; Info ; constructor successfull
15:38:04.164 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
15:38:04.331 ; Main  ; Info ; New Input Task
15:38:04.333 ; Main  ; Info ; New Timer Task
15:38:04.335 ; Main  ; Info ; New GameMenu Task
15:38:04.343 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:38:05.178 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
15:38:05.198 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
15:38:06.408 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:38:07.025 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:38:07.170 ; Main  ; Info ; GCPtr exit manual collect
15:38:07.172 ; GCPtr ; Warn ; Deleting [008D3728]
15:38:07.173 ; GCPtr ; Warn ; Deleting [008F3348]
15:38:07.175 ; GCPtr ; Warn ; Deleting [00907930]
15:38:07.176 ; GCPtr ; Warn ; Deleting [00907330]
15:38:07.178 ; GCPtr ; Warn ; Deleting [00909240]
15:38:07.179 ; GCPtr ; Warn ; Deleting [0090EF40]
15:38:07.181 ; Main  ; Info ; Calling SDL_Quit()
15:38:58.428 ; Main  ; Info ; Creating Kernel Object
15:38:58.430 ; Main  ; Info ; New RenderEngine Task
15:38:58.437 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
15:38:58.441 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
15:38:58.443 ; SmpegPlayer ; Info ; constructor successfull
15:38:58.986 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
15:38:59.152 ; Main  ; Info ; New Input Task
15:38:59.153 ; Main  ; Info ; New Timer Task
15:38:59.156 ; Main  ; Info ; New GameMenu Task
15:38:59.164 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:38:59.991 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
15:39:00.012 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
15:39:00.024 ; xmlSaveGames ; Critical ; There are no saved games
15:39:00.995 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:40:46.345 ; Main  ; Info ; Creating Kernel Object
15:40:46.347 ; Main  ; Info ; New RenderEngine Task
15:40:46.355 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
15:40:46.358 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
15:40:46.361 ; SmpegPlayer ; Info ; constructor successfull
15:40:46.921 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
15:40:47.087 ; Main  ; Info ; New Input Task
15:40:47.089 ; Main  ; Info ; New Timer Task
15:40:47.091 ; Main  ; Info ; New GameMenu Task
15:40:47.099 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:40:47.937 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
15:40:47.957 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
15:40:47.971 ; xmlSaveGames ; Critical ; There are no saved games
15:40:48.864 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:41:03.332 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:41:03.365 ; xmlSaveGames ; Critical ; There are no saved games
15:41:03.875 ; Main  ; Info ; GCPtr exit manual collect
15:41:03.877 ; GCPtr ; Warn ; Deleting [006E3728]
15:41:03.878 ; GCPtr ; Warn ; Deleting [00703348]
15:41:03.880 ; GCPtr ; Warn ; Deleting [007173E0]
15:41:03.881 ; GCPtr ; Warn ; Deleting [00716F48]
15:41:03.883 ; GCPtr ; Warn ; Deleting [0071CEF8]
15:41:03.885 ; GCPtr ; Warn ; Deleting [007187B8]
15:41:03.886 ; Main  ; Info ; Calling SDL_Quit()
15:41:37.498 ; Main  ; Info ; Creating Kernel Object
15:41:37.499 ; Main  ; Info ; New RenderEngine Task
15:41:37.507 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
15:41:37.511 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
15:41:37.513 ; SmpegPlayer ; Info ; constructor successfull
15:41:38.076 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
15:41:38.243 ; Main  ; Info ; New Input Task
15:41:38.245 ; Main  ; Info ; New Timer Task
15:41:38.248 ; Main  ; Info ; New GameMenu Task
15:41:38.256 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:41:39.081 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
15:41:39.102 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
15:41:39.887 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:42:03.404 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:42:03.799 ; Main  ; Info ; GCPtr exit manual collect
15:42:03.801 ; GCPtr ; Warn ; Deleting [02073728]
15:42:03.802 ; GCPtr ; Warn ; Deleting [02093348]
15:42:03.804 ; GCPtr ; Warn ; Deleting [020A7940]
15:42:03.805 ; GCPtr ; Warn ; Deleting [020A7580]
15:42:03.807 ; GCPtr ; Warn ; Deleting [020A9240]
15:42:03.809 ; GCPtr ; Warn ; Deleting [020AEFD0]
15:42:03.810 ; Main  ; Info ; Calling SDL_Quit()
15:42:15.947 ; Main  ; Info ; Creating Kernel Object
15:42:15.949 ; Main  ; Info ; New RenderEngine Task
15:42:15.956 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
15:42:15.960 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
15:42:15.962 ; SmpegPlayer ; Info ; constructor successfull
15:42:16.527 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
15:42:16.694 ; Main  ; Info ; New Input Task
15:42:16.696 ; Main  ; Info ; New Timer Task
15:42:16.698 ; Main  ; Info ; New GameMenu Task
15:42:16.706 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:42:17.544 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
15:42:17.564 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
15:42:18.654 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:42:22.021 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:42:22.449 ; Main  ; Info ; GCPtr exit manual collect
15:42:22.451 ; GCPtr ; Warn ; Deleting [01E73728]
15:42:22.452 ; GCPtr ; Warn ; Deleting [01E93348]
15:42:22.454 ; GCPtr ; Warn ; Deleting [01EA7930]
15:42:22.455 ; GCPtr ; Warn ; Deleting [01EA7330]
15:42:22.457 ; GCPtr ; Warn ; Deleting [01EA9240]
15:42:22.459 ; GCPtr ; Warn ; Deleting [01EAEF40]
15:42:22.460 ; Main  ; Info ; Calling SDL_Quit()
15:44:42.333 ; Main  ; Info ; Creating Kernel Object
15:44:42.335 ; Main  ; Info ; New RenderEngine Task
15:44:42.343 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
15:44:42.346 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
15:44:42.349 ; SmpegPlayer ; Info ; constructor successfull
15:44:42.919 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
15:44:43.087 ; Main  ; Info ; New Input Task
15:44:43.088 ; Main  ; Info ; New Timer Task
15:44:43.091 ; Main  ; Info ; New GameMenu Task
15:44:43.099 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:44:43.947 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
15:44:43.968 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
15:44:45.113 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:45:01.314 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:45:01.775 ; Main  ; Info ; GCPtr exit manual collect
15:45:01.777 ; GCPtr ; Warn ; Deleting [00713728]
15:45:01.778 ; GCPtr ; Warn ; Deleting [00733348]
15:45:01.780 ; GCPtr ; Warn ; Deleting [00747940]
15:45:01.781 ; GCPtr ; Warn ; Deleting [00747580]
15:45:01.783 ; GCPtr ; Warn ; Deleting [00749240]
15:45:01.785 ; GCPtr ; Warn ; Deleting [0074EFD0]
15:45:01.786 ; Main  ; Info ; Calling SDL_Quit()
15:45:05.877 ; Main  ; Info ; Creating Kernel Object
15:45:05.879 ; Main  ; Info ; New RenderEngine Task
15:45:05.887 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
15:45:05.890 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
15:45:05.893 ; SmpegPlayer ; Info ; constructor successfull
15:45:06.460 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
15:45:06.627 ; Main  ; Info ; New Input Task
15:45:06.628 ; Main  ; Info ; New Timer Task
15:45:06.631 ; Main  ; Info ; New GameMenu Task
15:45:06.639 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:45:07.470 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
15:45:07.490 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
15:45:08.087 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:45:09.487 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
15:45:09.848 ; Main  ; Info ; GCPtr exit manual collect
15:45:09.849 ; GCPtr ; Warn ; Deleting [02033728]
15:45:09.851 ; GCPtr ; Warn ; Deleting [02053348]
15:45:09.853 ; GCPtr ; Warn ; Deleting [02067930]
15:45:09.854 ; GCPtr ; Warn ; Deleting [02067330]
15:45:09.856 ; GCPtr ; Warn ; Deleting [02069240]
15:45:09.858 ; GCPtr ; Warn ; Deleting [0206EF40]
